Var1,Var2,Freq
MONDO:0013577,ICD10CM:E65,1
MONDO:0010961,ICD10CM:E66.8,1
MONDO:0012335,ICD10CM:E66.8,1
MONDO:0013991,ICD10CM:E66.8,1
MONDO:0013992,ICD10CM:E66.8,1
MONDO:0014309,ICD10CM:E66.8,1
MONDO:0015825,ICD10CM:E66.8,1
MONDO:0017994,ICD10CM:E66.8,1
MONDO:0018244,ICD10CM:E66.8,1
MONDO:0019115,ICD10CM:E66.8,1
MONDO:0019182,ICD10CM:E66.8,1
MONDO:0017051,ICD10CM:E71.0,1
MONDO:0017052,ICD10CM:E71.0,1
MONDO:0017053,ICD10CM:E71.0,1
MONDO:0017054,ICD10CM:E71.0,1
MONDO:0019242,ICD10CM:E71.0,1
MONDO:0009353,ICD10CM:E72.12,1
MONDO:0009796,ICD10CM:E72.4,1
MONDO:0002474,ICD10CM:E74.8,1
MONDO:0009070,ICD10CM:E74.8,1
MONDO:0009823,ICD10CM:E74.8,1
MONDO:0009824,ICD10CM:E74.8,1
MONDO:0011624,ICD10CM:E74.8,1
MONDO:0013327,ICD10CM:E74.8,1
MONDO:0014332,ICD10CM:E74.8,1
MONDO:0017294,ICD10CM:E74.8,1
MONDO:0017295,ICD10CM:E74.8,1
MONDO:0017296,ICD10CM:E74.8,1
MONDO:0018459,ICD10CM:E74.8,1
MONDO:0019226,ICD10CM:E74.8,1
MONDO:0019231,ICD10CM:E74.8,1
MONDO:0019214,ICD10CM:E74.9,1
MONDO:0008948,ICD10CM:E75.5,1
MONDO:0010155,ICD10CM:E75.5,1
MONDO:0012545,ICD10CM:E75.5,1
MONDO:0015611,ICD10CM:E75.5,1
MONDO:0019149,ICD10CM:E75.5,1
MONDO:0019245,ICD10CM:E75.5,1
MONDO:0018937,ICD10CM:E76.22,1
MONDO:0008907,ICD10CM:E77.8,1
MONDO:0008908,ICD10CM:E77.8,1
MONDO:0010027,ICD10CM:E77.8,1
MONDO:0010028,ICD10CM:E77.8,1
MONDO:0010472,ICD10CM:E77.8,1
MONDO:0010478,ICD10CM:E77.8,1
MONDO:0010490,ICD10CM:E77.8,1
MONDO:0010998,ICD10CM:E77.8,1
MONDO:0011257,ICD10CM:E77.8,1
MONDO:0011291,ICD10CM:E77.8,1
MONDO:0011342,ICD10CM:E77.8,1
MONDO:0011449,ICD10CM:E77.8,1
MONDO:0011629,ICD10CM:E77.8,1
MONDO:0011772,ICD10CM:E77.8,1
MONDO:0011783,ICD10CM:E77.8,1
MONDO:0011933,ICD10CM:E77.8,1
MONDO:0011964,ICD10CM:E77.8,1
MONDO:0011969,ICD10CM:E77.8,1
MONDO:0012052,ICD10CM:E77.8,1
MONDO:0012117,ICD10CM:E77.8,1
MONDO:0012118,ICD10CM:E77.8,1
MONDO:0012123,ICD10CM:E77.8,1
MONDO:0012189,ICD10CM:E77.8,1
MONDO:0012211,ICD10CM:E77.8,1
MONDO:0012556,ICD10CM:E77.8,1
MONDO:0012635,ICD10CM:E77.8,1
MONDO:0012637,ICD10CM:E77.8,1
MONDO:0012783,ICD10CM:E77.8,1
MONDO:0012885,ICD10CM:E77.8,1
MONDO:0013049,ICD10CM:E77.8,1
MONDO:0013281,ICD10CM:E77.8,1
MONDO:0013325,ICD10CM:E77.8,1
MONDO:0013349,ICD10CM:E77.8,1
MONDO:0013789,ICD10CM:E77.8,1
MONDO:0013810,ICD10CM:E77.8,1
MONDO:0013870,ICD10CM:E77.8,1
MONDO:0013968,ICD10CM:E77.8,1
MONDO:0014023,ICD10CM:E77.8,1
MONDO:0014109,ICD10CM:E77.8,1
MONDO:0014270,ICD10CM:E77.8,1
MONDO:0014271,ICD10CM:E77.8,1
MONDO:0014353,ICD10CM:E77.8,1
MONDO:0014647,ICD10CM:E77.8,1
MONDO:0015286,ICD10CM:E77.8,1
MONDO:0017731,ICD10CM:E77.8,1
MONDO:0017736,ICD10CM:E77.8,1
MONDO:0017737,ICD10CM:E77.8,1
MONDO:0017740,ICD10CM:E77.8,1
MONDO:0017741,ICD10CM:E77.8,1
MONDO:0017742,ICD10CM:E77.8,1
MONDO:0017743,ICD10CM:E77.8,1
MONDO:0017744,ICD10CM:E77.8,1
MONDO:0017745,ICD10CM:E77.8,1
MONDO:0017747,ICD10CM:E77.8,1
MONDO:0017748,ICD10CM:E77.8,1
MONDO:0017749,ICD10CM:E77.8,1
MONDO:0017750,ICD10CM:E77.8,1
MONDO:0017752,ICD10CM:E77.8,1
MONDO:0018273,ICD10CM:E77.8,1
MONDO:0018274,ICD10CM:E77.8,1
MONDO:0018275,ICD10CM:E77.8,1
MONDO:0018284,ICD10CM:E77.8,1
MONDO:0018285,ICD10CM:E77.8,1
MONDO:0018286,ICD10CM:E77.8,1
MONDO:0018287,ICD10CM:E77.8,1
MONDO:0018288,ICD10CM:E77.8,1
MONDO:0018289,ICD10CM:E77.8,1
MONDO:0018290,ICD10CM:E77.8,1
MONDO:0018291,ICD10CM:E77.8,1
MONDO:0018292,ICD10CM:E77.8,1
MONDO:0018293,ICD10CM:E77.8,1
MONDO:0018294,ICD10CM:E77.8,1
MONDO:0018295,ICD10CM:E77.8,1
MONDO:0018296,ICD10CM:E77.8,1
MONDO:0018349,ICD10CM:E77.8,1
MONDO:0018568,ICD10CM:E77.8,1
MONDO:0019366,ICD10CM:E77.8,1
MONDO:0005439,ICD10CM:E78.0,1
MONDO:0008863,ICD10CM:E78.0,1
MONDO:0011374,ICD10CM:E78.0,1
MONDO:0016203,ICD10CM:E78.0,1
MONDO:0018328,ICD10CM:E78.0,1
MONDO:0015902,ICD10CM:E78.1,1
MONDO:0018473,ICD10CM:E78.2,1
MONDO:0007762,ICD10CM:E78.3,1
MONDO:0008810,ICD10CM:E78.3,1
MONDO:0018637,ICD10CM:E78.3,1
MONDO:0001807,ICD10CM:E78.4,1
MONDO:0007744,ICD10CM:E78.4,1
MONDO:0013533,ICD10CM:E78.4,1
MONDO:0015903,ICD10CM:E78.4,1
MONDO:0007759,ICD10CM:E78.49,1
MONDO:0001336,ICD10CM:E78.5,1
MONDO:0007620,ICD10CM:E78.6,1
MONDO:0008695,ICD10CM:E78.6,1
MONDO:0009528,ICD10CM:E78.6,1
MONDO:0011393,ICD10CM:E78.6,1
MONDO:0017774,ICD10CM:E78.6,1
MONDO:0020103,ICD10CM:E78.6,1
MONDO:0019254,ICD10CM:E79.0,1
MONDO:0019254,ICD10CM:E79.1,1
MONDO:0007068,ICD10CM:E79.8,1
MONDO:0009111,ICD10CM:E79.8,1
MONDO:0009378,ICD10CM:E79.8,1
MONDO:0009797,ICD10CM:E79.8,1
MONDO:0010130,ICD10CM:E79.8,1
MONDO:0010209,ICD10CM:E79.8,1
MONDO:0010299,ICD10CM:E79.8,1
MONDO:0010395,ICD10CM:E79.8,1
MONDO:0010533,ICD10CM:E79.8,1
MONDO:0011346,ICD10CM:E79.8,1
MONDO:0012099,ICD10CM:E79.8,1
MONDO:0013164,ICD10CM:E79.8,1
MONDO:0013869,ICD10CM:E79.8,1
MONDO:0016088,ICD10CM:E79.8,1
MONDO:0018463,ICD10CM:E79.8,1
MONDO:0018464,ICD10CM:E79.8,1
MONDO:0018495,ICD10CM:E79.8,1
MONDO:0008295,ICD10CM:E80.1,1
MONDO:0008296,ICD10CM:E80.1,1
MONDO:0017754,ICD10CM:E80.1,1
MONDO:0019142,ICD10CM:E80.1,1
MONDO:0017754,ICD10CM:E80.4,1
MONDO:0022846,ICD10CM:E80.4,1
MONDO:0017754,ICD10CM:E80.6,1
MONDO:0017754,ICD10CM:E80.7,1
MONDO:0016676,ICD10CM:E83.2,1
MONDO:0017761,ICD10CM:E83.2,1
MONDO:0000044,ICD10CM:E83.31,1
MONDO:0017761,ICD10CM:E83.9,1
MONDO:0009061,ICD10CM:E84.0,1
MONDO:0009061,ICD10CM:E84.8,1
MONDO:0007099,ICD10CM:E85.0,1
MONDO:0007727,ICD10CM:E85.0,1
MONDO:0008633,ICD10CM:E85.0,1
MONDO:0009849,ICD10CM:E85.0,1
MONDO:0011776,ICD10CM:E85.0,1
MONDO:0012724,ICD10CM:E85.0,1
MONDO:0014472,ICD10CM:E85.0,1
MONDO:0015137,ICD10CM:E85.0,1
MONDO:0015158,ICD10CM:E85.0,1
MONDO:0016168,ICD10CM:E85.0,1
MONDO:0016533,ICD10CM:E85.0,1
MONDO:0017816,ICD10CM:E85.0,1
MONDO:0017953,ICD10CM:E85.0,1
MONDO:0018088,ICD10CM:E85.0,1
MONDO:0018540,ICD10CM:E85.0,1
MONDO:0019065,ICD10CM:E85.0,1
MONDO:0019731,ICD10CM:E85.0,1
MONDO:0019732,ICD10CM:E85.0,1
MONDO:0019733,ICD10CM:E85.0,1
MONDO:0007097,ICD10CM:E85.1,1
MONDO:0017810,ICD10CM:E85.1,1
MONDO:0017816,ICD10CM:E85.1,1
MONDO:0019065,ICD10CM:E85.1,1
MONDO:0017816,ICD10CM:E85.2,1
MONDO:0019065,ICD10CM:E85.2,1
MONDO:0017816,ICD10CM:E85.3,1
MONDO:0019065,ICD10CM:E85.3,1
MONDO:0019439,ICD10CM:E85.3,1
MONDO:0017817,ICD10CM:E85.4,1
MONDO:0019065,ICD10CM:E85.4,1
MONDO:0018018,ICD10CM:E85.8,1
MONDO:0018588,ICD10CM:E85.8,1
MONDO:0018589,ICD10CM:E85.8,1
MONDO:0019065,ICD10CM:E85.8,1
MONDO:0018613,ICD10CM:E85.9,1
MONDO:0019438,ICD10CM:E85.9,1
MONDO:0024306,ICD10CM:E87.2,1
MONDO:0007906,ICD10CM:E88.1,1
MONDO:0009312,ICD10CM:E88.1,1
MONDO:0010020,ICD10CM:E88.1,1
MONDO:0011448,ICD10CM:E88.1,1
MONDO:0012071,ICD10CM:E88.1,1
MONDO:0012072,ICD10CM:E88.1,1
MONDO:0012104,ICD10CM:E88.1,1
MONDO:0012923,ICD10CM:E88.1,1
MONDO:0013225,ICD10CM:E88.1,1
MONDO:0013478,ICD10CM:E88.1,1
MONDO:0013572,ICD10CM:E88.1,1
MONDO:0014098,ICD10CM:E88.1,1
MONDO:0014431,ICD10CM:E88.1,1
MONDO:0014831,ICD10CM:E88.1,1
MONDO:0017230,ICD10CM:E88.1,1
MONDO:0018883,ICD10CM:E88.1,1
MONDO:0019192,ICD10CM:E88.1,1
MONDO:0019193,ICD10CM:E88.1,1
MONDO:0019194,ICD10CM:E88.1,1
MONDO:0019552,ICD10CM:E88.1,1
MONDO:0019553,ICD10CM:E88.1,1
MONDO:0019554,ICD10CM:E88.1,1
MONDO:0019555,ICD10CM:E88.1,1
MONDO:0019556,ICD10CM:E88.1,1
MONDO:0019599,ICD10CM:E88.1,1
MONDO:0020087,ICD10CM:E88.1,1
MONDO:0020088,ICD10CM:E88.1,1
MONDO:0020089,ICD10CM:E88.1,1
MONDO:0007909,ICD10CM:E88.2,1
MONDO:0013074,ICD10CM:E88.2,1
MONDO:0018884,ICD10CM:E88.2,1
MONDO:0004599,ICD10CM:F13.11,1
MONDO:0005084,ICD10CM:F23,1
MONDO:0005487,ICD10CM:F25.0,1
MONDO:0005090,ICD10CM:F25.9,1
MONDO:0014092,ICD10CM:F25.9,1
MONDO:0001485,ICD10CM:F32.8,1
MONDO:0005263,ICD10CM:F32.9,1
MONDO:0012048,ICD10CM:F32.9,1
MONDO:0024614,ICD10CM:F34.1,1
MONDO:0011918,ICD10CM:F41.1,1
MONDO:0005146,ICD10CM:F43.12,1
MONDO:0019114,ICD10CM:F44.4,1
MONDO:0002104,ICD10CM:F44.9,1
MONDO:0018044,ICD10CM:F51.11,1
MONDO:0005929,ICD10CM:F53,1
MONDO:0010402,ICD10CM:F72,1
MONDO:0018222,ICD10CM:F72,1
MONDO:0010821,ICD10CM:F80.1,1
MONDO:0001712,ICD10CM:F81.0,1
MONDO:0005773,ICD10CM:F81.2,1
MONDO:0005258,ICD10CM:F84.0,1
MONDO:0020643,ICD10CM:F84.0,1
MONDO:0017746,ICD10CM:F84.2,1
MONDO:0000594,ICD10CM:F84.9,1
MONDO:0007743,ICD10CM:F90.9,1
MONDO:0017201,ICD10CM:F98.4,1
MONDO:0015304,ICD10CM:G03.9,1
MONDO:0018673,ICD10CM:G03.9,1
MONDO:0011299,ICD10CM:G10,1
MONDO:0011487,ICD10CM:G10,1
MONDO:0011671,ICD10CM:G10,1
MONDO:0016621,ICD10CM:G10,1
MONDO:0018425,ICD10CM:G10,1
MONDO:0018945,ICD10CM:G10,1
MONDO:0008840,ICD10CM:G11.3,1
MONDO:0008842,ICD10CM:G11.3,1
MONDO:0011457,ICD10CM:G11.3,1
MONDO:0014399,ICD10CM:G11.3,1
MONDO:0018266,ICD10CM:G11.3,1
MONDO:0020045,ICD10CM:G11.3,1
MONDO:0007163,ICD10CM:G11.8,1
MONDO:0007182,ICD10CM:G11.8,1
MONDO:0007296,ICD10CM:G11.8,1
MONDO:0007435,ICD10CM:G11.8,1
MONDO:0008047,ICD10CM:G11.8,1
MONDO:0008119,ICD10CM:G11.8,1
MONDO:0008120,ICD10CM:G11.8,1
MONDO:0008935,ICD10CM:G11.8,1
MONDO:0008980,ICD10CM:G11.8,1
MONDO:0009133,ICD10CM:G11.8,1
MONDO:0010062,ICD10CM:G11.8,1
MONDO:0010064,ICD10CM:G11.8,1
MONDO:0011464,ICD10CM:G11.8,1
MONDO:0011681,ICD10CM:G11.8,1
MONDO:0011682,ICD10CM:G11.8,1
MONDO:0011781,ICD10CM:G11.8,1
MONDO:0011834,ICD10CM:G11.8,1
MONDO:0012103,ICD10CM:G11.8,1
MONDO:0012247,ICD10CM:G11.8,1
MONDO:0012755,ICD10CM:G11.8,1
MONDO:0012982,ICD10CM:G11.8,1
MONDO:0013464,ICD10CM:G11.8,1
MONDO:0013485,ICD10CM:G11.8,1
MONDO:0013486,ICD10CM:G11.8,1
MONDO:0013594,ICD10CM:G11.8,1
MONDO:0014410,ICD10CM:G11.8,1
MONDO:0014417,ICD10CM:G11.8,1
MONDO:0014475,ICD10CM:G11.8,1
MONDO:0014476,ICD10CM:G11.8,1
MONDO:0014776,ICD10CM:G11.8,1
MONDO:0016227,ICD10CM:G11.8,1
MONDO:0016614,ICD10CM:G11.8,1
MONDO:0017174,ICD10CM:G11.8,1
MONDO:0017175,ICD10CM:G11.8,1
MONDO:0017176,ICD10CM:G11.8,1
MONDO:0017847,ICD10CM:G11.8,1
MONDO:0018129,ICD10CM:G11.8,1
MONDO:0019791,ICD10CM:G11.8,1
MONDO:0019792,ICD10CM:G11.8,1
MONDO:0019793,ICD10CM:G11.8,1
MONDO:0019794,ICD10CM:G11.8,1
MONDO:0020380,ICD10CM:G11.8,1
MONDO:0018687,ICD10CM:G12.21,1
MONDO:0015590,ICD10CM:G13.1,1
MONDO:0015591,ICD10CM:G13.1,1
MONDO:0015592,ICD10CM:G13.1,1
MONDO:0015593,ICD10CM:G13.1,1
MONDO:0016317,ICD10CM:G13.1,1
MONDO:0017179,ICD10CM:G13.1,1
MONDO:0018003,ICD10CM:G13.1,1
MONDO:0009830,ICD10CM:G20,1
MONDO:0010482,ICD10CM:G20,1
MONDO:0010709,ICD10CM:G20,1
MONDO:0011562,ICD10CM:G20,1
MONDO:0014231,ICD10CM:G20,1
MONDO:0014796,ICD10CM:G20,1
MONDO:0017279,ICD10CM:G20,1
MONDO:0017636,ICD10CM:G20,1
MONDO:0018321,ICD10CM:G20,1
MONDO:0018466,ICD10CM:G20,1
MONDO:0017639,ICD10CM:G21.2,1
MONDO:0017640,ICD10CM:G21.2,1
MONDO:0009839,ICD10CM:G23.1,1
MONDO:0010997,ICD10CM:G23.1,1
MONDO:0016562,ICD10CM:G23.1,1
MONDO:0016563,ICD10CM:G23.1,1
MONDO:0016564,ICD10CM:G23.1,1
MONDO:0020488,ICD10CM:G23.1,1
MONDO:0010080,ICD10CM:G23.2,1
MONDO:0015518,ICD10CM:G23.2,1
MONDO:0016394,ICD10CM:G23.2,1
MONDO:0020352,ICD10CM:G23.2,1
MONDO:0000903,ICD10CM:G24.1,1
MONDO:0007493,ICD10CM:G24.1,1
MONDO:0007495,ICD10CM:G24.1,1
MONDO:0007496,ICD10CM:G24.1,1
MONDO:0008044,ICD10CM:G24.1,1
MONDO:0009141,ICD10CM:G24.1,1
MONDO:0010747,ICD10CM:G24.1,1
MONDO:0011249,ICD10CM:G24.1,1
MONDO:0011264,ICD10CM:G24.1,1
MONDO:0011551,ICD10CM:G24.1,1
MONDO:0011886,ICD10CM:G24.1,1
MONDO:0012789,ICD10CM:G24.1,1
MONDO:0012895,ICD10CM:G24.1,1
MONDO:0012994,ICD10CM:G24.1,1
MONDO:0013060,ICD10CM:G24.1,1
MONDO:0013813,ICD10CM:G24.1,1
MONDO:0014033,ICD10CM:G24.1,1
MONDO:0014627,ICD10CM:G24.1,1
MONDO:0015494,ICD10CM:G24.1,1
MONDO:0018303,ICD10CM:G24.1,1
MONDO:0018329,ICD10CM:G24.1,1
MONDO:0020065,ICD10CM:G24.1,1
MONDO:0015990,ICD10CM:G24.3,1
MONDO:0018267,ICD10CM:G24.3,1
MONDO:0019113,ICD10CM:G24.3,1
MONDO:0015990,ICD10CM:G24.4,1
MONDO:0019771,ICD10CM:G24.4,1
MONDO:0015990,ICD10CM:G24.5,1
MONDO:0007326,ICD10CM:G24.8,1
MONDO:0007494,ICD10CM:G24.8,1
MONDO:0010983,ICD10CM:G24.8,1
MONDO:0012084,ICD10CM:G24.8,1
MONDO:0012603,ICD10CM:G24.8,1
MONDO:0012629,ICD10CM:G24.8,1
MONDO:0012805,ICD10CM:G24.8,1
MONDO:0013928,ICD10CM:G24.8,1
MONDO:0014019,ICD10CM:G24.8,1
MONDO:0015427,ICD10CM:G24.8,1
MONDO:0015990,ICD10CM:G24.8,1
MONDO:0016806,ICD10CM:G24.8,1
MONDO:0016812,ICD10CM:G24.8,1
MONDO:0018476,ICD10CM:G24.8,1
MONDO:0019772,ICD10CM:G24.8,1
MONDO:0016546,ICD10CM:G25.2,1
MONDO:0008045,ICD10CM:G25.3,1
MONDO:0008588,ICD10CM:G25.3,1
MONDO:0013981,ICD10CM:G25.3,1
MONDO:0015247,ICD10CM:G25.3,1
MONDO:0017856,ICD10CM:G25.3,1
MONDO:0001595,ICD10CM:G25.5,1
MONDO:0010272,ICD10CM:G25.5,1
MONDO:0015140,ICD10CM:G30.0,1
MONDO:0018899,ICD10CM:G31.1,1
MONDO:0022308,ICD10CM:G31.85,1
MONDO:0015343,ICD10CM:G37.3,1
MONDO:0015344,ICD10CM:G37.3,1
MONDO:0012514,ICD10CM:G37.8,1
MONDO:0017837,ICD10CM:G37.8,1
MONDO:0005277,ICD10CM:G43.901,1
MONDO:0004731,ICD10CM:G47.31,1
MONDO:0016158,ICD10CM:G47.411,1
MONDO:0016158,ICD10CM:G47.419,1
MONDO:0007863,ICD10CM:G47.8,1
MONDO:0018362,ICD10CM:G50.1,1
MONDO:0007384,ICD10CM:G50.8,1
MONDO:0007592,ICD10CM:G51.0,1
MONDO:0011707,ICD10CM:G51.4,1
MONDO:0007710,ICD10CM:G51.8,1
MONDO:0015061,ICD10CM:G54.0,1
MONDO:0018164,ICD10CM:G54.0,1
MONDO:0018165,ICD10CM:G54.0,1
MONDO:0019000,ICD10CM:G54.8,1
MONDO:0018873,ICD10CM:G58.0,1
MONDO:0000902,ICD10CM:G60.0,1
MONDO:0002316,ICD10CM:G60.0,1
MONDO:0007307,ICD10CM:G60.0,1
MONDO:0007308,ICD10CM:G60.0,1
MONDO:0007309,ICD10CM:G60.0,1
MONDO:0007311,ICD10CM:G60.0,1
MONDO:0007646,ICD10CM:G60.0,1
MONDO:0008087,ICD10CM:G60.0,1
MONDO:0008960,ICD10CM:G60.0,1
MONDO:0008961,ICD10CM:G60.0,1
MONDO:0010479,ICD10CM:G60.0,1
MONDO:0010549,ICD10CM:G60.0,1
MONDO:0010550,ICD10CM:G60.0,1
MONDO:0010551,ICD10CM:G60.0,1
MONDO:0010689,ICD10CM:G60.0,1
MONDO:0010699,ICD10CM:G60.0,1
MONDO:0010877,ICD10CM:G60.0,1
MONDO:0010949,ICD10CM:G60.0,1
MONDO:0010995,ICD10CM:G60.0,1
MONDO:0011066,ICD10CM:G60.0,1
MONDO:0011085,ICD10CM:G60.0,1
MONDO:0011091,ICD10CM:G60.0,1
MONDO:0011113,ICD10CM:G60.0,1
MONDO:0011197,ICD10CM:G60.0,1
MONDO:0011468,ICD10CM:G60.0,1
MONDO:0011475,ICD10CM:G60.0,1
MONDO:0011527,ICD10CM:G60.0,1
MONDO:0011534,ICD10CM:G60.0,1
MONDO:0011569,ICD10CM:G60.0,1
MONDO:0011570,ICD10CM:G60.0,1
MONDO:0011633,ICD10CM:G60.0,1
MONDO:0011674,ICD10CM:G60.0,1
MONDO:0011675,ICD10CM:G60.0,1
MONDO:0011687,ICD10CM:G60.0,1
MONDO:0011889,ICD10CM:G60.0,1
MONDO:0011890,ICD10CM:G60.0,1
MONDO:0011894,ICD10CM:G60.0,1
MONDO:0011901,ICD10CM:G60.0,1
MONDO:0011902,ICD10CM:G60.0,1
MONDO:0011903,ICD10CM:G60.0,1
MONDO:0011909,ICD10CM:G60.0,1
MONDO:0011916,ICD10CM:G60.0,1
MONDO:0011998,ICD10CM:G60.0,1
MONDO:0012012,ICD10CM:G60.0,1
MONDO:0012014,ICD10CM:G60.0,1
MONDO:0012070,ICD10CM:G60.0,1
MONDO:0012096,ICD10CM:G60.0,1
MONDO:0012231,ICD10CM:G60.0,1
MONDO:0012250,ICD10CM:G60.0,1
MONDO:0012411,ICD10CM:G60.0,1
MONDO:0012640,ICD10CM:G60.0,1
MONDO:0013212,ICD10CM:G60.0,1
MONDO:0013338,ICD10CM:G60.0,1
MONDO:0013644,ICD10CM:G60.0,1
MONDO:0013711,ICD10CM:G60.0,1
MONDO:0013753,ICD10CM:G60.0,1
MONDO:0013758,ICD10CM:G60.0,1
MONDO:0013959,ICD10CM:G60.0,1
MONDO:0014012,ICD10CM:G60.0,1
MONDO:0014074,ICD10CM:G60.0,1
MONDO:0014117,ICD10CM:G60.0,1
MONDO:0014154,ICD10CM:G60.0,1
MONDO:0014208,ICD10CM:G60.0,1
MONDO:0014467,ICD10CM:G60.0,1
MONDO:0014511,ICD10CM:G60.0,1
MONDO:0014566,ICD10CM:G60.0,1
MONDO:0014665,ICD10CM:G60.0,1
MONDO:0014733,ICD10CM:G60.0,1
MONDO:0014735,ICD10CM:G60.0,1
MONDO:0014866,ICD10CM:G60.0,1
MONDO:0015359,ICD10CM:G60.0,1
MONDO:0015360,ICD10CM:G60.0,1
MONDO:0015361,ICD10CM:G60.0,1
MONDO:0016431,ICD10CM:G60.0,1
MONDO:0016454,ICD10CM:G60.0,1
MONDO:0017058,ICD10CM:G60.0,1
MONDO:0017237,ICD10CM:G60.0,1
MONDO:0017937,ICD10CM:G60.0,1
MONDO:0017940,ICD10CM:G60.0,1
MONDO:0018507,ICD10CM:G60.0,1
MONDO:0018567,ICD10CM:G60.0,1
MONDO:0018993,ICD10CM:G60.0,1
MONDO:0018994,ICD10CM:G60.0,1
MONDO:0018995,ICD10CM:G60.0,1
MONDO:0019011,ICD10CM:G60.0,1
MONDO:0019405,ICD10CM:G60.0,1
MONDO:0019548,ICD10CM:G60.0,1
MONDO:0019549,ICD10CM:G60.0,1
MONDO:0019550,ICD10CM:G60.0,1
MONDO:0019551,ICD10CM:G60.0,1
MONDO:0019601,ICD10CM:G60.0,1
MONDO:0020558,ICD10CM:G60.0,1
MONDO:0009493,ICD10CM:G60.2,1
MONDO:0011801,ICD10CM:G60.2,1
MONDO:0016136,ICD10CM:G60.2,1
MONDO:0018996,ICD10CM:G60.2,1
MONDO:0009459,ICD10CM:G60.8,1
MONDO:0009746,ICD10CM:G60.8,1
MONDO:0009748,ICD10CM:G60.8,1
MONDO:0009749,ICD10CM:G60.8,1
MONDO:0010378,ICD10CM:G60.8,1
MONDO:0011961,ICD10CM:G60.8,1
MONDO:0012092,ICD10CM:G60.8,1
MONDO:0013584,ICD10CM:G60.8,1
MONDO:0013839,ICD10CM:G60.8,1
MONDO:0014244,ICD10CM:G60.8,1
MONDO:0015351,ICD10CM:G60.8,1
MONDO:0015354,ICD10CM:G60.8,1
MONDO:0015364,ICD10CM:G60.8,1
MONDO:0015365,ICD10CM:G60.8,1
MONDO:0015366,ICD10CM:G60.8,1
MONDO:0017047,ICD10CM:G60.8,1
MONDO:0018213,ICD10CM:G60.8,1
MONDO:0018339,ICD10CM:G60.8,1
MONDO:0019941,ICD10CM:G60.8,1
MONDO:0016493,ICD10CM:G61.0,1
MONDO:0016494,ICD10CM:G61.0,1
MONDO:0016495,ICD10CM:G61.0,1
MONDO:0016496,ICD10CM:G61.0,1
MONDO:0016497,ICD10CM:G61.0,1
MONDO:0016498,ICD10CM:G61.0,1
MONDO:0016499,ICD10CM:G61.0,1
MONDO:0016500,ICD10CM:G61.0,1
MONDO:0019208,ICD10CM:G61.0,1
MONDO:0020347,ICD10CM:G61.0,1
MONDO:0020348,ICD10CM:G61.0,1
MONDO:0020349,ICD10CM:G61.0,1
MONDO:0007691,ICD10CM:G61.81,1
MONDO:0020124,ICD10CM:G70.9,1
MONDO:0001347,ICD10CM:G71.0,1
MONDO:0008029,ICD10CM:G71.0,1
MONDO:0008032,ICD10CM:G71.0,1
MONDO:0008033,ICD10CM:G71.0,1
MONDO:0008050,ICD10CM:G71.0,1
MONDO:0008116,ICD10CM:G71.0,1
MONDO:0008117,ICD10CM:G71.0,1
MONDO:0008406,ICD10CM:G71.0,1
MONDO:0008409,ICD10CM:G71.0,1
MONDO:0009675,ICD10CM:G71.0,1
MONDO:0009676,ICD10CM:G71.0,1
MONDO:0009677,ICD10CM:G71.0,1
MONDO:0009678,ICD10CM:G71.0,1
MONDO:0009683,ICD10CM:G71.0,1
MONDO:0009685,ICD10CM:G71.0,1
MONDO:0010181,ICD10CM:G71.0,1
MONDO:0010311,ICD10CM:G71.0,1
MONDO:0010400,ICD10CM:G71.0,1
MONDO:0010401,ICD10CM:G71.0,1
MONDO:0010679,ICD10CM:G71.0,1
MONDO:0010680,ICD10CM:G71.0,1
MONDO:0010870,ICD10CM:G71.0,1
MONDO:0011028,ICD10CM:G71.0,1
MONDO:0011170,ICD10CM:G71.0,1
MONDO:0011362,ICD10CM:G71.0,1
MONDO:0011423,ICD10CM:G71.0,1
MONDO:0011466,ICD10CM:G71.0,1
MONDO:0011721,ICD10CM:G71.0,1
MONDO:0011787,ICD10CM:G71.0,1
MONDO:0011859,ICD10CM:G71.0,1
MONDO:0011968,ICD10CM:G71.0,1
MONDO:0012034,ICD10CM:G71.0,1
MONDO:0012127,ICD10CM:G71.0,1
MONDO:0012130,ICD10CM:G71.0,1
MONDO:0012193,ICD10CM:G71.0,1
MONDO:0012248,ICD10CM:G71.0,1
MONDO:0012410,ICD10CM:G71.0,1
MONDO:0012652,ICD10CM:G71.0,1
MONDO:0012699,ICD10CM:G71.0,1
MONDO:0013161,ICD10CM:G71.0,1
MONDO:0013162,ICD10CM:G71.0,1
MONDO:0013222,ICD10CM:G71.0,1
MONDO:0013297,ICD10CM:G71.0,1
MONDO:0013390,ICD10CM:G71.0,1
MONDO:0013440,ICD10CM:G71.0,1
MONDO:0013550,ICD10CM:G71.0,1
MONDO:0014129,ICD10CM:G71.0,1
MONDO:0014142,ICD10CM:G71.0,1
MONDO:0014144,ICD10CM:G71.0,1
MONDO:0014474,ICD10CM:G71.0,1
MONDO:0014489,ICD10CM:G71.0,1
MONDO:0014800,ICD10CM:G71.0,1
MONDO:0014900,ICD10CM:G71.0,1
MONDO:0015151,ICD10CM:G71.0,1
MONDO:0015152,ICD10CM:G71.0,1
MONDO:0016097,ICD10CM:G71.0,1
MONDO:0016106,ICD10CM:G71.0,1
