mid,versionedIcd
MONDO:0019293,ICD10CM:B27.09B27.09
MONDO:0021201,ICD10CM:B27.09B27.09
MONDO:0043233,ICD10CM:B27.09B27.09
MONDO:0005810,ICD10CM:B27.90B27.90
MONDO:0006619,ICD10CM:B27.90B27.90
MONDO:0019293,ICD10CM:B27.90B27.90
MONDO:0021201,ICD10CM:B27.90B27.90
MONDO:0043233,ICD10CM:B27.90B27.90
MONDO:0005810,ICD10CM:B27.99B27.99
MONDO:0006619,ICD10CM:B27.99B27.99
MONDO:0019293,ICD10CM:B27.99B27.99
MONDO:0021201,ICD10CM:B27.99B27.99
MONDO:0043233,ICD10CM:B27.99B27.99
MONDO:0001615,ICD10CM:B30.0B30.0
MONDO:0004842,ICD10CM:B30.0B30.0
MONDO:0001228,ICD10CM:B30.1B30.1
MONDO:0001249,ICD10CM:B30.1B30.1
MONDO:0004842,ICD10CM:B30.1B30.1
MONDO:0005808,ICD10CM:B30.1B30.1
MONDO:0016047,ICD10CM:B30.1B30.1
MONDO:0043479,ICD10CM:B30.1B30.1
MONDO:0043541,ICD10CM:B30.1B30.1
MONDO:0004842,ICD10CM:B30.3B30.3
MONDO:0016047,ICD10CM:B30.3B30.3
MONDO:0043541,ICD10CM:B30.3B30.3
MONDO:0004842,ICD10CM:B30.8B30.8
MONDO:0016047,ICD10CM:B30.8B30.8
MONDO:0043541,ICD10CM:B30.8B30.8
MONDO:0004842,ICD10CM:B30.9B30.9
MONDO:0016047,ICD10CM:B30.9B30.9
MONDO:0043541,ICD10CM:B30.9B30.9
MONDO:0000565,ICD10CM:B33.21B33.21
MONDO:0005108,ICD10CM:B33.21B33.21
MONDO:0043707,ICD10CM:B33.21B33.21
MONDO:0023161,ICD10CM:B33.22B33.22
MONDO:0043707,ICD10CM:B33.22B33.22
MONDO:0023164,ICD10CM:B33.23B33.23
MONDO:0024636,ICD10CM:B33.23B33.23
MONDO:0043707,ICD10CM:B33.23B33.23
MONDO:0002824,ICD10CM:B33.24B33.24
MONDO:0005108,ICD10CM:B33.24B33.24
MONDO:0005200,ICD10CM:B33.24B33.24
MONDO:0024636,ICD10CM:B33.24B33.24
MONDO:0024643,ICD10CM:B33.24B33.24
MONDO:0043707,ICD10CM:B33.24B33.24
MONDO:0005108,ICD10CM:B33.3B33.3
MONDO:0017942,ICD10CM:B33.8B33.8
MONDO:0043479,ICD10CM:B34.0B34.0
MONDO:0005721,ICD10CM:B34.1B34.1
MONDO:0005740,ICD10CM:B34.1B34.1
MONDO:0005108,ICD10CM:B34.2B34.2
MONDO:0025371,ICD10CM:B34.3B34.3
MONDO:0005108,ICD10CM:B34.8B34.8
MONDO:0005108,ICD10CM:B34.9B34.9
MONDO:0021166,ICD10CM:B34.9B34.9
MONDO:0000242,ICD10CM:B35.0B35.0
MONDO:0002922,ICD10CM:B35.0B35.0
MONDO:0005046,ICD10CM:B35.0B35.0
MONDO:0005983,ICD10CM:B35.0B35.0
MONDO:0006552,ICD10CM:B35.0B35.0
MONDO:0010146,ICD10CM:B35.0B35.0
MONDO:0024481,ICD10CM:B35.0B35.0
MONDO:0044999,ICD10CM:B35.0B35.0
MONDO:0045029,ICD10CM:B35.0B35.0
MONDO:0001628,ICD10CM:B35.1B35.1
MONDO:0005983,ICD10CM:B35.1B35.1
MONDO:0045029,ICD10CM:B35.1B35.1
MONDO:0001699,ICD10CM:B35.2B35.2
MONDO:0005983,ICD10CM:B35.2B35.2
MONDO:0045029,ICD10CM:B35.2B35.2
MONDO:0005983,ICD10CM:B35.3B35.3
MONDO:0005984,ICD10CM:B35.3B35.3
MONDO:0045029,ICD10CM:B35.3B35.3
MONDO:0001461,ICD10CM:B35.4B35.4
MONDO:0005983,ICD10CM:B35.4B35.4
MONDO:0045029,ICD10CM:B35.4B35.4
MONDO:0001405,ICD10CM:B35.6B35.6
MONDO:0005983,ICD10CM:B35.6B35.6
MONDO:0044965,ICD10CM:B35.6B35.6
MONDO:0044967,ICD10CM:B35.6B35.6
MONDO:0045029,ICD10CM:B35.6B35.6
MONDO:0000256,ICD10CM:B35.8B35.8
MONDO:0004678,ICD10CM:B35.8B35.8
MONDO:0005983,ICD10CM:B35.8B35.8
MONDO:0018335,ICD10CM:B35.8B35.8
MONDO:0045029,ICD10CM:B35.8B35.8
MONDO:0004678,ICD10CM:B35.9B35.9
MONDO:0005982,ICD10CM:B35.9B35.9
MONDO:0005983,ICD10CM:B35.9B35.9
MONDO:0045029,ICD10CM:B35.9B35.9
MONDO:0005915,ICD10CM:B36.0B36.0
MONDO:0024248,ICD10CM:B36.0B36.0
MONDO:0001827,ICD10CM:B36.2B36.2
MONDO:0021201,ICD10CM:B36.2B36.2
MONDO:0002041,ICD10CM:B36.8B36.8
MONDO:0024268,ICD10CM:B36.9B36.9
MONDO:0005886,ICD10CM:B37.0B37.0
MONDO:0002026,ICD10CM:B37.1B37.1
MONDO:0005249,ICD10CM:B37.1B37.1
MONDO:0043905,ICD10CM:B37.1B37.1
MONDO:0001984,ICD10CM:B37.2B37.2
MONDO:0002922,ICD10CM:B37.2B37.2
MONDO:0005898,ICD10CM:B37.2B37.2
MONDO:0015279,ICD10CM:B37.2B37.2
MONDO:0021201,ICD10CM:B37.2B37.2
MONDO:0024268,ICD10CM:B37.2B37.2
MONDO:0000922,ICD10CM:B37.3B37.3
MONDO:0006014,ICD10CM:B37.3B37.3
MONDO:0002026,ICD10CM:B37.41B37.41
MONDO:0002026,ICD10CM:B37.42B37.42
MONDO:0006672,ICD10CM:B37.42B37.42
MONDO:0024505,ICD10CM:B37.42B37.42
MONDO:0002026,ICD10CM:B37.49B37.49
MONDO:0002026,ICD10CM:B37.6B37.6
MONDO:0042433,ICD10CM:B37.6B37.6
MONDO:0043707,ICD10CM:B37.6B37.6
MONDO:0042233,ICD10CM:B37.7B37.7
MONDO:0001648,ICD10CM:B37.81B37.81
MONDO:0002026,ICD10CM:B37.83B37.83
MONDO:0002026,ICD10CM:B37.89B37.89
MONDO:0005886,ICD10CM:B37.9B37.9
MONDO:0005706,ICD10CM:B38.7B38.7
MONDO:0005706,ICD10CM:B38.9B38.9
MONDO:0002099,ICD10CM:B39.4B39.4
MONDO:0045029,ICD10CM:B39.4B39.4
MONDO:0018312,ICD10CM:B39.9B39.9
MONDO:0045029,ICD10CM:B39.9B39.9
MONDO:0005672,ICD10CM:B40.9B40.9
MONDO:0005968,ICD10CM:B42.9B42.9
MONDO:0045029,ICD10CM:B42.9B42.9
MONDO:0000240,ICD10CM:B44.0B44.0
MONDO:0045029,ICD10CM:B44.0B44.0
MONDO:0005275,ICD10CM:B44.1B44.1
MONDO:0005657,ICD10CM:B44.1B44.1
MONDO:0024355,ICD10CM:B44.1B44.1
MONDO:0045029,ICD10CM:B44.1B44.1
MONDO:0005275,ICD10CM:B44.7B44.7
MONDO:0005657,ICD10CM:B44.7B44.7
MONDO:0024355,ICD10CM:B44.7B44.7
MONDO:0045029,ICD10CM:B44.7B44.7
MONDO:0004979,ICD10CM:B44.81B44.81
MONDO:0015243,ICD10CM:B44.81B44.81
MONDO:0024355,ICD10CM:B44.81B44.81
MONDO:0043905,ICD10CM:B44.81B44.81
MONDO:0045029,ICD10CM:B44.81B44.81
MONDO:0005275,ICD10CM:B44.89B44.89
MONDO:0005657,ICD10CM:B44.89B44.89
MONDO:0024355,ICD10CM:B44.89B44.89
MONDO:0045029,ICD10CM:B44.89B44.89
MONDO:0005275,ICD10CM:B44.9B44.9
MONDO:0005657,ICD10CM:B44.9B44.9
MONDO:0024355,ICD10CM:B44.9B44.9
MONDO:0045029,ICD10CM:B44.9B44.9
MONDO:0005275,ICD10CM:B45.0B45.0
MONDO:0005724,ICD10CM:B45.0B45.0
MONDO:0024355,ICD10CM:B45.0B45.0
MONDO:0005042,ICD10CM:B45.1B45.1
MONDO:0005560,ICD10CM:B45.1B45.1
MONDO:0005723,ICD10CM:B45.1B45.1
MONDO:0000256,ICD10CM:B45.7B45.7
MONDO:0005724,ICD10CM:B45.7B45.7
MONDO:0005724,ICD10CM:B45.9B45.9
MONDO:0019136,ICD10CM:B46.9B46.9
MONDO:0005757,ICD10CM:B47.0B47.0
MONDO:0016823,ICD10CM:B47.0B47.0
MONDO:0021201,ICD10CM:B47.0B47.0
MONDO:0005757,ICD10CM:B47.9B47.9
MONDO:0016823,ICD10CM:B47.9B47.9
MONDO:0021201,ICD10CM:B47.9B47.9
MONDO:0044989,ICD10CM:B47.9B47.9
MONDO:0001616,ICD10CM:B48.0B48.0
MONDO:0021201,ICD10CM:B48.0B48.0
MONDO:0024268,ICD10CM:B48.0B48.0
MONDO:0000239,ICD10CM:B48.8B48.8
MONDO:0002041,ICD10CM:B49B49
MONDO:0005920,ICD10CM:B50.9B50.9
MONDO:0005136,ICD10CM:B54B54
MONDO:0001280,ICD10CM:B58.01B58.01
MONDO:0002708,ICD10CM:B58.01B58.01
MONDO:0004674,ICD10CM:B58.01B58.01
MONDO:0005879,ICD10CM:B58.01B58.01
MONDO:0016047,ICD10CM:B58.01B58.01
MONDO:0005989,ICD10CM:B58.3B58.3
MONDO:0005989,ICD10CM:B58.9B58.9
MONDO:0002428,ICD10CM:B59B59
MONDO:0019121,ICD10CM:B59B59
MONDO:0043905,ICD10CM:B59B59
MONDO:0005661,ICD10CM:B60.0B60.0
MONDO:0006001,ICD10CM:B65.0B65.0
MONDO:0015675,ICD10CM:B65.0B65.0
MONDO:0021145,ICD10CM:B65.0B65.0
MONDO:0024505,ICD10CM:B65.0B65.0
MONDO:0001260,ICD10CM:B65.3B65.3
MONDO:0015675,ICD10CM:B65.3B65.3
MONDO:0015254,ICD10CM:B65.9B65.9
MONDO:0015675,ICD10CM:B65.9B65.9
MONDO:0005042,ICD10CM:B69.0B69.0
MONDO:0005560,ICD10CM:B69.0B69.0
MONDO:0015484,ICD10CM:B69.0B69.0
MONDO:0024619,ICD10CM:B69.0B69.0
MONDO:0015484,ICD10CM:B69.9B69.9
MONDO:0000916,ICD10CM:B70.0B70.0
MONDO:0015260,ICD10CM:B70.0B70.0
MONDO:0024271,ICD10CM:B70.0B70.0
MONDO:0044965,ICD10CM:B70.0B70.0
MONDO:0005761,ICD10CM:B74.1B74.1
MONDO:0005871,ICD10CM:B74.1B74.1
MONDO:0005838,ICD10CM:B74.4B74.4
MONDO:0005871,ICD10CM:B74.4B74.4
MONDO:0005645,ICD10CM:B76.0B76.0
MONDO:0005974,ICD10CM:B78.9B78.9
MONDO:0000916,ICD10CM:B80B80
MONDO:0005746,ICD10CM:B80B80
MONDO:0024271,ICD10CM:B80B80
MONDO:0044965,ICD10CM:B80B80
MONDO:0000916,ICD10CM:B82.0B82.0
MONDO:0024271,ICD10CM:B82.0B82.0
MONDO:0044965,ICD10CM:B82.0B82.0
MONDO:0005988,ICD10CM:B83.0B83.0
MONDO:0044965,ICD10CM:B83.0B83.0
MONDO:0004664,ICD10CM:B83.9B83.9
MONDO:0015675,ICD10CM:B83.9B83.9
MONDO:0002917,ICD10CM:B85.0B85.0
MONDO:0003471,ICD10CM:B85.0B85.0
MONDO:0021201,ICD10CM:B85.0B85.0
MONDO:0024481,ICD10CM:B85.0B85.0
MONDO:0044999,ICD10CM:B85.0B85.0
MONDO:0003482,ICD10CM:B85.1B85.1
MONDO:0021201,ICD10CM:B85.1B85.1
MONDO:0003472,ICD10CM:B85.2B85.2
MONDO:0004525,ICD10CM:B86B86
MONDO:0015622,ICD10CM:B87.1B87.1
MONDO:0019147,ICD10CM:B87.9B87.9
MONDO:0004389,ICD10CM:B88.0B88.0
MONDO:0017280,ICD10CM:B88.0B88.0
MONDO:0004389,ICD10CM:B88.9B88.9
MONDO:0021201,ICD10CM:B88.9B88.9
MONDO:0002602,ICD10CM:B91B91
MONDO:0021674,ICD10CM:B91B91
MONDO:0024505,ICD10CM:B91B91
MONDO:0021674,ICD10CM:B94.1B94.1
MONDO:0021674,ICD10CM:B94.2B94.2
MONDO:0021669,ICD10CM:B94.8B94.8
MONDO:0021669,ICD10CM:B94.9B94.9
MONDO:0019377,ICD10CM:B96.0B96.0
MONDO:0020920,ICD10CM:B96.20B96.20
MONDO:0021678,ICD10CM:B96.20B96.20
MONDO:0004621,ICD10CM:C00.0C00.0
MONDO:0005398,ICD10CM:C00.0C00.0
MONDO:0024637,ICD10CM:C00.0C00.0
MONDO:0044992,ICD10CM:C00.0C00.0
MONDO:0004673,ICD10CM:C00.1C00.1
MONDO:0005398,ICD10CM:C00.1C00.1
MONDO:0024637,ICD10CM:C00.1C00.1
MONDO:0044987,ICD10CM:C00.1C00.1
MONDO:0044992,ICD10CM:C00.1C00.1
MONDO:0005398,ICD10CM:C00.4C00.4
MONDO:0006834,ICD10CM:C00.4C00.4
MONDO:0024637,ICD10CM:C00.4C00.4
MONDO:0044987,ICD10CM:C00.4C00.4
MONDO:0044992,ICD10CM:C00.4C00.4
MONDO:0006834,ICD10CM:C00.9C00.9
MONDO:0024637,ICD10CM:C00.9C00.9
MONDO:0044987,ICD10CM:C00.9C00.9
MONDO:0001724,ICD10CM:C01C01
MONDO:0004608,ICD10CM:C01C01
MONDO:0004631,ICD10CM:C01C01
MONDO:0005398,ICD10CM:C01C01
MONDO:0007079,ICD10CM:C01C01
MONDO:0024637,ICD10CM:C01C01
MONDO:0005398,ICD10CM:C02.0C02.0
MONDO:0018708,ICD10CM:C02.0C02.0
MONDO:0024637,ICD10CM:C02.0C02.0
MONDO:0005398,ICD10CM:C02.1C02.1
MONDO:0018708,ICD10CM:C02.1C02.1
MONDO:0024637,ICD10CM:C02.1C02.1
MONDO:0005398,ICD10CM:C02.2C02.2
MONDO:0018708,ICD10CM:C02.2C02.2
MONDO:0021320,ICD10CM:C02.2C02.2
MONDO:0024637,ICD10CM:C02.2C02.2
MONDO:0005398,ICD10CM:C02.3C02.3
MONDO:0018708,ICD10CM:C02.3C02.3
MONDO:0024637,ICD10CM:C02.3C02.3
MONDO:0002334,ICD10CM:C02.4C02.4
MONDO:0004685,ICD10CM:C02.4C02.4
MONDO:0004867,ICD10CM:C02.4C02.4
MONDO:0005398,ICD10CM:C02.4C02.4
MONDO:0005833,ICD10CM:C02.4C02.4
MONDO:0007079,ICD10CM:C02.4C02.4
MONDO:0018708,ICD10CM:C02.4C02.4
MONDO:0020641,ICD10CM:C02.4C02.4
MONDO:0024637,ICD10CM:C02.4C02.4
MONDO:0018708,ICD10CM:C02.8C02.8
MONDO:0004631,ICD10CM:C02.9C02.9
MONDO:0005398,ICD10CM:C02.9C02.9
MONDO:0024637,ICD10CM:C02.9C02.9
MONDO:0004615,ICD10CM:C03.0C03.0
MONDO:0005398,ICD10CM:C03.0C03.0
MONDO:0024637,ICD10CM:C03.0C03.0
MONDO:0004713,ICD10CM:C03.1C03.1
MONDO:0005398,ICD10CM:C03.1C03.1
MONDO:0024637,ICD10CM:C03.1C03.1
MONDO:0005398,ICD10CM:C03.9C03.9
MONDO:0005507,ICD10CM:C03.9C03.9
MONDO:0024637,ICD10CM:C03.9C03.9
MONDO:0005515,ICD10CM:C04.0C04.0
MONDO:0021320,ICD10CM:C04.0C04.0
MONDO:0024637,ICD10CM:C04.0C04.0
MONDO:0005515,ICD10CM:C04.1C04.1
MONDO:0021320,ICD10CM:C04.1C04.1
MONDO:0024637,ICD10CM:C04.1C04.1
MONDO:0005515,ICD10CM:C04.8C04.8
MONDO:0021320,ICD10CM:C04.8C04.8
MONDO:0024637,ICD10CM:C04.8C04.8
MONDO:0005515,ICD10CM:C04.9C04.9
MONDO:0021320,ICD10CM:C04.9C04.9
MONDO:0024637,ICD10CM:C04.9C04.9
MONDO:0004719,ICD10CM:C05.0C05.0
MONDO:0004611,ICD10CM:C05.1C05.1
MONDO:0005398,ICD10CM:C05.1C05.1
MONDO:0007079,ICD10CM:C05.1C05.1
MONDO:0021315,ICD10CM:C05.1C05.1
MONDO:0024637,ICD10CM:C05.1C05.1
MONDO:0005286,ICD10CM:C05.9C05.9
MONDO:0005515,ICD10CM:C05.9C05.9
MONDO:0004645,ICD10CM:C06.0C06.0
MONDO:0005398,ICD10CM:C06.0C06.0
MONDO:0024637,ICD10CM:C06.0C06.0
MONDO:0004727,ICD10CM:C06.1C06.1
MONDO:0004682,ICD10CM:C06.2C06.2
MONDO:0002516,ICD10CM:C06.80C06.80
MONDO:0005627,ICD10CM:C06.80C06.80
MONDO:0002516,ICD10CM:C06.89C06.89
MONDO:0005627,ICD10CM:C06.89C06.89
MONDO:0005515,ICD10CM:C06.9C06.9
MONDO:0004700,ICD10CM:C07C07
MONDO:0005398,ICD10CM:C07C07
MONDO:0017167,ICD10CM:C07C07
MONDO:0004724,ICD10CM:C08.0C08.0
MONDO:0005398,ICD10CM:C08.0C08.0
MONDO:0017167,ICD10CM:C08.0C08.0
MONDO:0004667,ICD10CM:C08.1C08.1
MONDO:0005398,ICD10CM:C08.1C08.1
MONDO:0017167,ICD10CM:C08.1C08.1
MONDO:0021320,ICD10CM:C08.1C08.1
MONDO:0024637,ICD10CM:C08.1C08.1
MONDO:0005398,ICD10CM:C08.9C08.9
MONDO:0044743,ICD10CM:C08.9C08.9
MONDO:0002334,ICD10CM:C09.0C09.0
MONDO:0004690,ICD10CM:C09.0C09.0
MONDO:0004867,ICD10CM:C09.0C09.0
MONDO:0005042,ICD10CM:C09.0C09.0
MONDO:0005398,ICD10CM:C09.0C09.0
MONDO:0005833,ICD10CM:C09.0C09.0
MONDO:0007079,ICD10CM:C09.0C09.0
MONDO:0020641,ICD10CM:C09.0C09.0
MONDO:0002334,ICD10CM:C09.1C09.1
MONDO:0004642,ICD10CM:C09.1C09.1
MONDO:0004867,ICD10CM:C09.1C09.1
MONDO:0005398,ICD10CM:C09.1C09.1
MONDO:0005833,ICD10CM:C09.1C09.1
MONDO:0006858,ICD10CM:C09.1C09.1
MONDO:0007079,ICD10CM:C09.1C09.1
MONDO:0020641,ICD10CM:C09.1C09.1
MONDO:0024637,ICD10CM:C09.1C09.1
MONDO:0002334,ICD10CM:C09.8C09.8
MONDO:0004867,ICD10CM:C09.8C09.8
MONDO:0005042,ICD10CM:C09.8C09.8
MONDO:0005398,ICD10CM:C09.8C09.8
MONDO:0005833,ICD10CM:C09.8C09.8
MONDO:0006998,ICD10CM:C09.8C09.8
MONDO:0007079,ICD10CM:C09.8C09.8
MONDO:0020641,ICD10CM:C09.8C09.8
MONDO:0002334,ICD10CM:C09.9C09.9
MONDO:0004867,ICD10CM:C09.9C09.9
MONDO:0005042,ICD10CM:C09.9C09.9
MONDO:0005398,ICD10CM:C09.9C09.9
MONDO:0005833,ICD10CM:C09.9C09.9
MONDO:0006998,ICD10CM:C09.9C09.9
MONDO:0007079,ICD10CM:C09.9C09.9
MONDO:0020641,ICD10CM:C09.9C09.9
MONDO:0001724,ICD10CM:C10.0C10.0
MONDO:0004607,ICD10CM:C10.0C10.0
MONDO:0005042,ICD10CM:C10.0C10.0
MONDO:0005398,ICD10CM:C10.0C10.0
MONDO:0007079,ICD10CM:C10.0C10.0
MONDO:0004473,ICD10CM:C10.1C10.1
MONDO:0004608,ICD10CM:C10.1C10.1
MONDO:0005042,ICD10CM:C10.1C10.1
MONDO:0005398,ICD10CM:C10.1C10.1
MONDO:0007079,ICD10CM:C10.1C10.1
MONDO:0004608,ICD10CM:C10.2C10.2
MONDO:0004867,ICD10CM:C10.2C10.2
MONDO:0005042,ICD10CM:C10.2C10.2
MONDO:0005398,ICD10CM:C10.2C10.2
MONDO:0007079,ICD10CM:C10.2C10.2
MONDO:0020641,ICD10CM:C10.2C10.2
MONDO:0004608,ICD10CM:C10.4C10.4
MONDO:0004867,ICD10CM:C10.4C10.4
MONDO:0005042,ICD10CM:C10.4C10.4
MONDO:0005398,ICD10CM:C10.4C10.4
MONDO:0007079,ICD10CM:C10.4C10.4
MONDO:0020641,ICD10CM:C10.4C10.4
MONDO:0004608,ICD10CM:C10.8C10.8
MONDO:0004867,ICD10CM:C10.8C10.8
MONDO:0005042,ICD10CM:C10.8C10.8
MONDO:0005398,ICD10CM:C10.8C10.8
MONDO:0007079,ICD10CM:C10.8C10.8
MONDO:0020641,ICD10CM:C10.8C10.8
MONDO:0004608,ICD10CM:C10.9C10.9
MONDO:0004867,ICD10CM:C10.9C10.9
MONDO:0005042,ICD10CM:C10.9C10.9
MONDO:0005398,ICD10CM:C10.9C10.9
MONDO:0007079,ICD10CM:C10.9C10.9
MONDO:0020641,ICD10CM:C10.9C10.9
MONDO:0005042,ICD10CM:C11.0C11.0
MONDO:0005398,ICD10CM:C11.0C11.0
MONDO:0007079,ICD10CM:C11.0C11.0
MONDO:0015459,ICD10CM:C11.0C11.0
MONDO:0002334,ICD10CM:C11.1C11.1
MONDO:0004685,ICD10CM:C11.1C11.1
MONDO:0005042,ICD10CM:C11.1C11.1
MONDO:0005398,ICD10CM:C11.1C11.1
MONDO:0005833,ICD10CM:C11.1C11.1
MONDO:0007079,ICD10CM:C11.1C11.1
MONDO:0015459,ICD10CM:C11.1C11.1
MONDO:0003275,ICD10CM:C11.2C11.2
MONDO:0004866,ICD10CM:C11.2C11.2
MONDO:0005398,ICD10CM:C11.2C11.2
MONDO:0007079,ICD10CM:C11.2C11.2
MONDO:0015459,ICD10CM:C11.2C11.2
MONDO:0005042,ICD10CM:C11.3C11.3
MONDO:0005398,ICD10CM:C11.3C11.3
MONDO:0007079,ICD10CM:C11.3C11.3
MONDO:0015459,ICD10CM:C11.3C11.3
MONDO:0005042,ICD10CM:C11.8C11.8
MONDO:0005398,ICD10CM:C11.8C11.8
MONDO:0007079,ICD10CM:C11.8C11.8
MONDO:0015459,ICD10CM:C11.8C11.8
MONDO:0005042,ICD10CM:C11.9C11.9
MONDO:0005398,ICD10CM:C11.9C11.9
MONDO:0007079,ICD10CM:C11.9C11.9
MONDO:0015459,ICD10CM:C11.9C11.9
MONDO:0004733,ICD10CM:C12C12
MONDO:0004867,ICD10CM:C12C12
MONDO:0005398,ICD10CM:C12C12
MONDO:0007079,ICD10CM:C12C12
MONDO:0020641,ICD10CM:C12C12
MONDO:0004635,ICD10CM:C13.0C13.0
MONDO:0004867,ICD10CM:C13.0C13.0
MONDO:0005216,ICD10CM:C13.0C13.0
MONDO:0005398,ICD10CM:C13.0C13.0
MONDO:0007079,ICD10CM:C13.0C13.0
MONDO:0020641,ICD10CM:C13.0C13.0
MONDO:0001724,ICD10CM:C13.1C13.1
MONDO:0004637,ICD10CM:C13.1C13.1
MONDO:0005216,ICD10CM:C13.1C13.1
MONDO:0005398,ICD10CM:C13.1C13.1
MONDO:0007079,ICD10CM:C13.1C13.1
MONDO:0004867,ICD10CM:C13.2C13.2
MONDO:0005216,ICD10CM:C13.2C13.2
MONDO:0005398,ICD10CM:C13.2C13.2
MONDO:0007079,ICD10CM:C13.2C13.2
MONDO:0020641,ICD10CM:C13.2C13.2
MONDO:0004867,ICD10CM:C13.9C13.9
MONDO:0005216,ICD10CM:C13.9C13.9
MONDO:0005398,ICD10CM:C13.9C13.9
MONDO:0007079,ICD10CM:C13.9C13.9
MONDO:0020641,ICD10CM:C13.9C13.9
MONDO:0004867,ICD10CM:C14.0C14.0
MONDO:0005398,ICD10CM:C14.0C14.0
MONDO:0005517,ICD10CM:C14.0C14.0
MONDO:0007079,ICD10CM:C14.0C14.0
MONDO:0020641,ICD10CM:C14.0C14.0
MONDO:0002516,ICD10CM:C14.8C14.8
MONDO:0005627,ICD10CM:C14.8C14.8
MONDO:0018480,ICD10CM:C15.3C15.3
MONDO:0018481,ICD10CM:C15.3C15.3
MONDO:0018480,ICD10CM:C15.4C15.4
MONDO:0018481,ICD10CM:C15.4C15.4
MONDO:0005028,ICD10CM:C15.5C15.5
MONDO:0018480,ICD10CM:C15.5C15.5
MONDO:0018481,ICD10CM:C15.5C15.5
MONDO:0018480,ICD10CM:C15.8C15.8
MONDO:0018481,ICD10CM:C15.8C15.8
MONDO:0007576,ICD10CM:C15.9C15.9
MONDO:0001063,ICD10CM:C16.0C16.0
MONDO:0006230,ICD10CM:C16.0C16.0
MONDO:0017784,ICD10CM:C16.0C16.0
MONDO:0018503,ICD10CM:C16.0C16.0
MONDO:0018504,ICD10CM:C16.0C16.0
MONDO:0018972,ICD10CM:C16.0C16.0
MONDO:0021324,ICD10CM:C16.0C16.0
MONDO:0044965,ICD10CM:C16.0C16.0
MONDO:0001058,ICD10CM:C16.1C16.1
MONDO:0006230,ICD10CM:C16.1C16.1
MONDO:0018503,ICD10CM:C16.1C16.1
MONDO:0018504,ICD10CM:C16.1C16.1
MONDO:0018972,ICD10CM:C16.1C16.1
MONDO:0044965,ICD10CM:C16.1C16.1
MONDO:0044991,ICD10CM:C16.1C16.1
MONDO:0006230,ICD10CM:C16.2C16.2
MONDO:0017784,ICD10CM:C16.2C16.2
MONDO:0018503,ICD10CM:C16.2C16.2
MONDO:0018504,ICD10CM:C16.2C16.2
MONDO:0018972,ICD10CM:C16.2C16.2
MONDO:0044965,ICD10CM:C16.2C16.2
MONDO:0044991,ICD10CM:C16.2C16.2
MONDO:0001062,ICD10CM:C16.3C16.3
MONDO:0006230,ICD10CM:C16.3C16.3
MONDO:0018503,ICD10CM:C16.3C16.3
MONDO:0018504,ICD10CM:C16.3C16.3
MONDO:0018972,ICD10CM:C16.3C16.3
MONDO:0044965,ICD10CM:C16.3C16.3
MONDO:0044991,ICD10CM:C16.3C16.3
MONDO:0006230,ICD10CM:C16.5C16.5
MONDO:0018503,ICD10CM:C16.5C16.5
MONDO:0018504,ICD10CM:C16.5C16.5
MONDO:0018972,ICD10CM:C16.5C16.5
MONDO:0044965,ICD10CM:C16.5C16.5
MONDO:0044991,ICD10CM:C16.5C16.5
MONDO:0018503,ICD10CM:C16.6C16.6
MONDO:0018504,ICD10CM:C16.6C16.6
MONDO:0018972,ICD10CM:C16.6C16.6
MONDO:0044965,ICD10CM:C16.6C16.6
MONDO:0044991,ICD10CM:C16.6C16.6
MONDO:0006230,ICD10CM:C16.8C16.8
MONDO:0018503,ICD10CM:C16.8C16.8
MONDO:0018504,ICD10CM:C16.8C16.8
MONDO:0018972,ICD10CM:C16.8C16.8
MONDO:0044965,ICD10CM:C16.8C16.8
MONDO:0044991,ICD10CM:C16.8C16.8
MONDO:0007648,ICD10CM:C16.9C16.9
MONDO:0018184,ICD10CM:C16.9C16.9
MONDO:0018972,ICD10CM:C16.9C16.9
MONDO:0044965,ICD10CM:C16.9C16.9
MONDO:0044991,ICD10CM:C16.9C16.9
MONDO:0000920,ICD10CM:C17.0C17.0
MONDO:0003360,ICD10CM:C17.0C17.0
MONDO:0018509,ICD10CM:C17.0C17.0
MONDO:0044965,ICD10CM:C17.0C17.0
MONDO:0044991,ICD10CM:C17.0C17.0
MONDO:0003360,ICD10CM:C17.1C17.1
MONDO:0006815,ICD10CM:C17.1C17.1
MONDO:0018509,ICD10CM:C17.1C17.1
MONDO:0044965,ICD10CM:C17.1C17.1
MONDO:0000955,ICD10CM:C17.2C17.2
MONDO:0003360,ICD10CM:C17.2C17.2
MONDO:0018509,ICD10CM:C17.2C17.2
MONDO:0044965,ICD10CM:C17.2C17.2
MONDO:0000956,ICD10CM:C17.9C17.9
MONDO:0044965,ICD10CM:C17.9C17.9
MONDO:0002033,ICD10CM:C18.0C18.0
MONDO:0002278,ICD10CM:C18.0C18.0
MONDO:0018513,ICD10CM:C18.0C18.0
MONDO:0018604,ICD10CM:C18.0C18.0
MONDO:0044965,ICD10CM:C18.0C18.0
MONDO:0002278,ICD10CM:C18.1C18.1
MONDO:0018017,ICD10CM:C18.1C18.1
MONDO:0018330,ICD10CM:C18.1C18.1
MONDO:0018604,ICD10CM:C18.1C18.1
MONDO:0044965,ICD10CM:C18.1C18.1
MONDO:0002238,ICD10CM:C18.2C18.2
